open_time,close_time,symbol,side,qty,entry_price,exit_price,pnl,strategy,tag,rrr,starting_cash
2025-10-09 15:25:00+00:00,2025-10-09 15:35:00+00:00,VIX100,short,0.05227781926810999,1117.428246,1121.5021390000002,-0.2188372105847743,multi,,0.0,15.0
2025-10-09 15:35:00+00:00,2025-10-09 16:40:00+00:00,VIX100,long,0.052267638615791756,1121.5021390000002,1111.338855,-0.5370195610269519,multi,,0.0,15.0
2025-10-09 16:40:00+00:00,2025-10-10 22:25:00+00:00,VIX100,short,0.05252835044303234,1111.338855,1079.90798,1.6453394382491782,multi,,0.0,15.0
2025-10-10 22:25:00+00:00,2025-10-11 04:00:00+00:00,VIX100,long,0.05411440522815859,1079.90798,1072.632726,-0.39950053129335134,multi,,0.0,15.0
2025-10-11 04:00:00+00:00,2025-10-11 10:40:00+00:00,VIX100,short,0.057523619814069546,1072.632726,1086.478637,-0.8027167387485267,multi,,0.0,15.0
2025-10-11 10:40:00+00:00,2025-10-11 11:35:00+00:00,VIX100,long,0.05607103826500335,1086.478637,1067.963193,-1.0441683495235523,multi,,0.0,15.0
2025-10-11 11:35:00+00:00,2025-10-12 03:35:00+00:00,VIX100,short,0.0555199032314325,1067.963193,1073.317321,-0.3032197158285543,multi,,0.0,15.0
2025-10-12 03:35:00+00:00,2025-10-12 05:20:00+00:00,VIX100,long,0.05323713072919723,1073.317321,1039.5360360000002,-1.803952877329883,multi,,0.0,15.0
2025-10-12 05:20:00+00:00,2025-10-12 08:50:00+00:00,VIX100,short,0.053983380517475414,1039.5360360000002,1054.685458,-0.8235105610863451,multi,,0.0,15.0
2025-10-12 08:50:00+00:00,2025-10-13 10:55:00+00:00,VIX100,long,0.04977991961398289,1054.685458,1077.342255,1.1224905322852687,multi,,0.0,15.0
2025-10-13 10:55:00+00:00,2025-10-13 23:40:00+00:00,VIX100,short,0.0469321195513797,1077.342255,1092.4792369999998,-0.7155378854868998,multi,,0.0,15.0
2025-10-13 23:40:00+00:00,2025-10-14 04:40:00+00:00,VIX100,long,0.047294868681673194,1092.4792369999998,1081.111878,-0.5427308555924495,multi,,0.0,15.0
2025-10-14 04:40:00+00:00,2025-10-15 01:40:00+00:00,VIX100,short,0.0476312700369808,1081.111878,1076.757665,0.2022679616909245,multi,,0.0,15.0
2025-10-15 01:40:00+00:00,2025-10-15 08:00:00+00:00,VIX100,long,0.046632644602923275,1076.757665,1058.2441649999998,-0.868268338261188,multi,,0.0,15.0
2025-10-15 08:00:00+00:00,2025-10-16 15:00:00+00:00,VIX100,short,0.0478823490027052,1058.2441649999998,1000.76,2.7476849767002895,multi,,0.0,15.0
